race_id,modele,cheval,cote,cote_cloture,ev,mise,date_detection,resultat,gain_euros
12082026_4_3,v1.10,MANILLE SOMOLLI,2.3,,0.12182228396290862,11.97,2026-08-12T13:48:26.495615+00:00,PERDANT,-11.97
12082026_4_3,v1.10,MONEYTIME DUCAMPUS,3.5,,0.23099710091633918,11.8,2026-08-12T13:48:26.495615+00:00,PERDANT,-11.80
12082026_4_3,v1.10,MAGELLAN FOR CLARA,6.3,,0.36558935140215,4.4,2026-08-12T13:48:26.495615+00:00,GAGNANT,23.32
12082026_4_3,v110favori,MANILLE SOMOLLI,2.3,,0.12182228396290862,11.36,2026-08-12T13:48:26.495615+00:00,PERDANT,-11.36
12082026_4_3,place,MANILLE SOMOLLI,,,,10,2026-08-12T13:48:26.495615+00:00,NON_PLACE,-10.00
12082026_4_3,2sur4,MANILLE SOMOLLI|MONEYTIME DUCAMPUS,,,,10,2026-08-12T13:48:26.495615+00:00,GAGNANT,-10.00
12082026_4_3,trio,MANILLE SOMOLLI|MONEYTIME DUCAMPUS|MAGELLAN FOR CLARA,,,,10,2026-08-12T13:48:26.495615+00:00,,
12082026_1_5,v1.4,HORSERIS,12.0,,0.34047010793824284,4.95,2026-08-12T14:01:01.482198+00:00,PERDANT,-4.95
12082026_1_5,v1.4,HORACE D'ARTHENAY,7.9,,0.21341728894183687,4.95,2026-08-12T14:01:01.482198+00:00,PERDANT,-4.95
12082026_1_5,v1.4,HERMES PAT,5.4,,0.20205054330534522,7.35,2026-08-12T14:01:01.482198+00:00,PERDANT,-7.35
12082026_1_5,v14sire,HORSERIS,12.0,,0.27098273969324893,3.01,2026-08-12T14:01:01.482198+00:00,PERDANT,-3.01
12082026_1_5,v14sire,HORACE D'ARTHENAY,7.9,,0.14325409373254283,2.54,2026-08-12T14:01:01.482198+00:00,PERDANT,-2.54
12082026_1_5,v14sire,HERMES PAT,5.4,,0.12995075500276876,3.61,2026-08-12T14:01:01.482198+00:00,PERDANT,-3.61
12082026_1_5,v1.5,HOUSTON DE CUIGNY,23.0,,0.3963910566769222,1.94,2026-08-12T14:01:01.482198+00:00,PERDANT,-1.94
12082026_1_5,v1.5,HORSERIS,12.0,,0.5865619707290348,5.73,2026-08-12T14:01:01.482198+00:00,PERDANT,-5.73
12082026_1_5,v1.5,HAPPY ATOUT,11.0,,0.2519564403330392,2.71,2026-08-12T14:01:01.482198+00:00,PERDANT,-2.71
12082026_1_5,v1.5,GISARO,10.0,,0.25327705570933734,3.02,2026-08-12T14:01:01.482198+00:00,GAGNANT,27.18
12082026_1_5,v1.5,GENERAL DE CONNEE,7.1,,0.1035551720313228,1.82,2026-08-12T14:01:01.482198+00:00,PERDANT,-1.82
12082026_1_5,v1.5,HORACE D'ARTHENAY,7.9,,0.39896482673257405,6.21,2026-08-12T14:01:01.482198+00:00,PERDANT,-6.21
12082026_1_5,v1.5,HERMES PAT,5.4,,0.3612102616413664,8.82,2026-08-12T14:01:01.482198+00:00,PERDANT,-8.82
12082026_1_5,v1.8,HORSERIS,12.0,,0.38029328887991,1.96,2026-08-12T14:01:01.482198+00:00,PERDANT,-1.96
12082026_1_5,v1.8,HORACE D'ARTHENAY,7.9,,0.31761558287521297,2.62,2026-08-12T14:01:01.482198+00:00,PERDANT,-2.62
12082026_1_5,v1.8,HERMES PAT,5.4,,0.1231081581016984,3.18,2026-08-12T14:01:01.482198+00:00,PERDANT,-3.18
12082026_1_5,v1.10,HORACE D'ARTHENAY,7.9,,0.20985758613117356,1.94,2026-08-12T14:01:01.482198+00:00,PERDANT,-1.94
12082026_1_5,place,HERMES PAT,,,,10,2026-08-12T14:01:01.482198+00:00,NON_PLACE,-10.00
12082026_1_5,2sur4,HERMES PAT|HORACE D'ARTHENAY,,,,10,2026-08-12T14:01:01.482198+00:00,PERDANT,-10.00
12082026_1_5,trio,HERMES PAT|HORACE D'ARTHENAY|GENERAL DE CONNEE,,,,10,2026-08-12T14:01:01.482198+00:00,PERDANT,-10.00
12082026_1_5,multi,HERMES PAT|HORACE D'ARTHENAY|GENERAL DE CONNEE|HORSERIS,,,,10,2026-08-12T14:01:01.482198+00:00,PERDANT,-10.00
12082026_4_4,v1.4,LEE ROCK BOND,5.0,,0.2579400759008552,10.04,2026-08-12T14:24:24.225864+00:00,PERDANT,-10.04
12082026_4_4,v1.4,LITTLE CROWN,5.1,,0.2190055156497306,8.32,2026-08-12T14:24:24.225864+00:00,GAGNANT,34.11
12082026_4_4,v1.4,LATINUS DU PRE,6.7,,1.2593668777972478,20,2026-08-12T14:24:24.225864+00:00,PERDANT,-20.00
12082026_4_4,v1.4,LIBERTIN MAZA,2.6,,0.11663539096637643,11.35,2026-08-12T14:24:24.225864+00:00,PERDANT,-11.35
12082026_4_4,v14sire,LEE ROCK BOND,5.0,,0.18782086379466723,5.63,2026-08-12T14:24:24.225864+00:00,PERDANT,-5.63
12082026_4_4,v14sire,LATINUS DU PRE,6.7,,1.2059433200837093,20,2026-08-12T14:24:24.225864+00:00,PERDANT,-20.00
12082026_4_4,v14sire,LIBERTIN MAZA,2.6,,0.5549823943159329,20,2026-08-12T14:24:24.225864+00:00,PERDANT,-20.00
12082026_4_4,v1.5,LEE ROCK BOND,5.0,,0.31821010433956753,8.4,2026-08-12T14:24:24.225864+00:00,PERDANT,-8.40
12082026_4_4,v1.5,LITTLE CROWN,5.1,,0.27078877432876913,6.97,2026-08-12T14:24:24.225864+00:00,GAGNANT,28.58
12082026_4_4,v1.5,LATINUS DU PRE,6.7,,1.5430042773940067,20,2026-08-12T14:24:24.225864+00:00,PERDANT,-20.00
12082026_4_4,v1.5,LIBERTIN MAZA,2.6,,0.15276744558124866,10.08,2026-08-12T14:24:24.225864+00:00,PERDANT,-10.08
12082026_4_4,v1.8,LEGENDE GAMES,9.0,,0.23694004033741867,1.67,2026-08-12T14:24:24.225864+00:00,PERDANT,-1.67
12082026_4_4,v1.8,LEE ROCK BOND,5.0,,0.4784539380117512,6.74,2026-08-12T14:24:24.225864+00:00,PERDANT,-6.74
12082026_4_4,v1.8,LITTLE CROWN,5.1,,0.41591840043389516,5.72,2026-08-12T14:24:24.225864+00:00,GAGNANT,23.45
12082026_4_4,v1.8,LATINUS DU PRE,6.7,,1.9133889266040707,18.91,2026-08-12T14:24:24.225864+00:00,PERDANT,-18.91
12082026_4_4,v1.8,LIBERTIN MAZA,2.6,,0.20317198545480264,7.15,2026-08-12T14:24:24.225864+00:00,PERDANT,-7.15
12082026_4_4,v1.10,LEGENDE GAMES,9.0,,0.23648327273388436,1.86,2026-08-12T14:24:24.225864+00:00,PERDANT,-1.86
12082026_4_4,v1.10,LEE ROCK BOND,5.0,,0.5279102825865434,8.3,2026-08-12T14:24:24.225864+00:00,PERDANT,-8.30
12082026_4_4,v1.10,LITTLE CROWN,5.1,,0.3929570904595987,6.03,2026-08-12T14:24:24.225864+00:00,GAGNANT,24.72
12082026_4_4,v1.10,LATINUS DU PRE,6.7,,2.0413245664419475,20,2026-08-12T14:24:24.225864+00:00,PERDANT,-20.00
12082026_4_4,v1.10,LIBERTIN MAZA,2.6,,0.2199561543039803,8.65,2026-08-12T14:24:24.225864+00:00,PERDANT,-8.65
12082026_4_4,v110favori,LIBERTIN MAZA,2.6,,0.2199561543039803,8.2,2026-08-12T14:24:24.225864+00:00,PERDANT,-8.20
12082026_4_4,place,LIBERTIN MAZA,,,,10,2026-08-12T14:24:24.225864+00:00,NON_PLACE,-10.00
12082026_4_4,2sur4,LIBERTIN MAZA|LATINUS DU PRE,,,,10,2026-08-12T14:24:24.225864+00:00,PERDANT,-10.00
12082026_4_4,trio,LIBERTIN MAZA|LATINUS DU PRE|LEE ROCK BOND,,,,10,2026-08-12T14:24:24.225864+00:00,PERDANT,-10.00
12082026_1_6,v1.4,JAIN MAB,5.6,,0.20172311593196035,6.83,2026-08-12T14:36:22.187662+00:00,PERDANT,-6.83
12082026_1_6,v1.4,HEAD OF STATE,10.0,,0.5767268545055979,9.98,2026-08-12T14:36:22.187662+00:00,PERDANT,-9.98
12082026_1_6,v14sire,HEAD OF STATE,10.0,,0.5057943082032059,6.73,2026-08-12T14:36:22.187662+00:00,PERDANT,-6.73
12082026_1_6,v1.5,JAIN MAB,5.6,,0.36261890341155456,8.32,2026-08-12T14:36:22.187662+00:00,PERDANT,-8.32
12082026_1_6,v1.5,HEAD OF STATE,10.0,,0.8878526909908859,10.42,2026-08-12T14:36:22.187662+00:00,PERDANT,-10.42
12082026_1_6,v1.5,JOKER DES CHALIERS,2.2,,0.16449842555722838,14.47,2026-08-12T14:36:22.187662+00:00,PERDANT,-14.47
12082026_1_6,v1.5,IDEAL DE CASTELLE,8.3,,0.16758797483963694,2.42,2026-08-12T14:36:22.187662+00:00,GAGNANT,17.67
12082026_1_6,v1.8,JAIN MAB,5.6,,0.2154408659298459,5.28,2026-08-12T14:36:22.187662+00:00,PERDANT,-5.28
12082026_1_6,v1.8,HEAD OF STATE,10.0,,0.769444648624052,4.82,2026-08-12T14:36:22.187662+00:00,PERDANT,-4.82
12082026_1_6,v1.10,HEAD OF STATE,10.0,,0.62046301542081,4.34,2026-08-12T14:36:22.187662+00:00,PERDANT,-4.34
12082026_1_6,place,JOKER DES CHALIERS,,,,10,2026-08-12T14:36:22.187662+00:00,NON_PLACE,-10.00
12082026_1_6,2sur4,JOKER DES CHALIERS|JAIN MAB,,,,10,2026-08-12T14:36:22.187662+00:00,PERDANT,-10.00
12082026_1_6,trio,JOKER DES CHALIERS|JAIN MAB|HEAD OF STATE,,,,10,2026-08-12T14:36:22.187662+00:00,PERDANT,-10.00
12082026_1_6,multi,JOKER DES CHALIERS|JAIN MAB|HEAD OF STATE|IDEAL DE CASTELLE,,,,10,2026-08-12T14:36:22.187662+00:00,PERDANT,-10.00
12082026_4_5,v1.4,KALYPSIA BOND,12.0,,0.19383464988586696,2.7,2026-08-12T15:01:05.223506+00:00,PERDANT,-2.70
12082026_4_5,v1.4,KEDERMANN,5.7,,0.16290466205521104,5.31,2026-08-12T15:01:05.223506+00:00,PERDANT,-5.31
12082026_4_5,v1.4,KAP PAASLOO,3.5,,0.2061292735450304,12.63,2026-08-12T15:01:05.223506+00:00,PERDANT,-12.63
12082026_4_5,v1.5,KALYPSIA BOND,12.0,,0.26289696009412244,2.54,2026-08-12T15:01:05.223506+00:00,PERDANT,-2.54
12082026_4_5,v1.5,KEDERMANN,5.7,,0.20570646782876034,4.65,2026-08-12T15:01:05.223506+00:00,PERDANT,-4.65
12082026_4_5,v1.5,KAP PAASLOO,3.5,,0.25214767871387656,10.72,2026-08-12T15:01:05.223506+00:00,PERDANT,-10.72
12082026_4_5,v1.8,KALYPSIA BOND,12.0,,0.5238947720668925,2.65,2026-08-12T15:01:05.223506+00:00,PERDANT,-2.65
12082026_4_5,v1.8,KEDERMANN,5.7,,0.35586313852119766,4.21,2026-08-12T15:01:05.223506+00:00,PERDANT,-4.21
12082026_4_5,v1.8,KLASSIC DE SYVA,7.3,,0.10123981813938254,1.79,2026-08-12T15:01:05.223506+00:00,PERDANT,-1.79
12082026_4_5,v1.8,KAP PAASLOO,3.5,,0.24752295136026325,11.01,2026-08-12T15:01:05.223506+00:00,PERDANT,-11.01
12082026_4_5,v1.8,KALLIOPE DU CAIEU,2.8,,0.1268619718273305,3.92,2026-08-12T15:01:05.223506+00:00,GAGNANT,7.06
12082026_4_5,v1.10,KALYPSIA BOND,12.0,,0.46293002620693535,2.64,2026-08-12T15:01:05.223506+00:00,PERDANT,-2.64
12082026_4_5,v1.10,KEDERMANN,5.7,,0.34937200644891986,4.66,2026-08-12T15:01:05.223506+00:00,PERDANT,-4.66
12082026_4_5,v1.10,KAP PAASLOO,3.5,,0.20536360640250972,10.3,2026-08-12T15:01:05.223506+00:00,PERDANT,-10.30
12082026_4_5,place,KALLIOPE DU CAIEU,1.30,,,10,2026-08-12T15:01:05.223506+00:00,PLACE,3.00
12082026_4_5,2sur4,KALLIOPE DU CAIEU|KAP PAASLOO,,,,10,2026-08-12T15:01:05.223506+00:00,GAGNANT,-10.00
12082026_4_5,trio,KALLIOPE DU CAIEU|KAP PAASLOO|KEDERMANN,6.60,,,10,2026-08-12T15:01:05.223506+00:00,GAGNANT,56.00
12082026_1_7,v1.4,LARGO DU PONT,6.8,,0.1139973790962856,3.01,2026-08-12T15:12:33.457801+00:00,PERDANT,-3.01
12082026_1_7,v1.4,LORD MIL,16.0,,0.28592302486459764,2.92,2026-08-12T15:12:33.457801+00:00,PERDANT,-2.92
12082026_1_7,v1.4,LOTUS MADRIK,6.8,,0.11781748091242039,3.11,2026-08-12T15:12:33.457801+00:00,GAGNANT,18.04
12082026_1_7,v1.4,L'AMOUR,2.2,,0.11093431978223611,14.16,2026-08-12T15:12:33.457801+00:00,PERDANT,-14.16
12082026_1_7,v14sire,LORD MIL,16.0,,0.22085225243489948,1.74,2026-08-12T15:12:33.457801+00:00,PERDANT,-1.74
12082026_1_7,v1.5,LARGO DU PONT,6.8,,0.2633988100784028,4.83,2026-08-12T15:12:33.457801+00:00,PERDANT,-4.83
12082026_1_7,v1.5,L'ALPHA DE LAUNI,20.0,,0.3679802334246862,2.06,2026-08-12T15:12:33.457801+00:00,PERDANT,-2.06
12082026_1_7,v1.5,LORD MIL,16.0,,0.5319241771545253,3.77,2026-08-12T15:12:33.457801+00:00,PERDANT,-3.77
12082026_1_7,v1.5,LOTUS MADRIK,6.8,,0.2650284417418163,4.86,2026-08-12T15:12:33.457801+00:00,GAGNANT,28.19
12082026_1_7,v1.5,L'AMOUR,2.2,,0.21211348331464608,18.78,2026-08-12T15:12:33.457801+00:00,PERDANT,-18.78
12082026_1_7,v1.5,LE CHARLY D'YVI,15.0,,0.2938593788412538,2.23,2026-08-12T15:12:33.457801+00:00,PERDANT,-2.23
12082026_1_7,v1.8,LARGO DU PONT,6.8,,0.23765995316659017,2.28,2026-08-12T15:12:33.457801+00:00,PERDANT,-2.28
12082026_1_7,v1.8,LORD MIL,16.0,,0.3170635951247054,2.35,2026-08-12T15:12:33.457801+00:00,PERDANT,-2.35
12082026_1_7,v1.8,LOTUS MADRIK,6.8,,0.15633405651543875,3.0,2026-08-12T15:12:33.457801+00:00,GAGNANT,17.40
12082026_1_7,v1.8,L'AMOUR,2.2,,0.17376201303552774,16.11,2026-08-12T15:12:33.457801+00:00,PERDANT,-16.11
12082026_1_7,v1.10,LARGO DU PONT,6.8,,0.2905680009648497,3.14,2026-08-12T15:12:33.457801+00:00,PERDANT,-3.14
12082026_1_7,v1.10,L'ALPHA DE LAUNI,20.0,,0.6070020731454164,2.0,2026-08-12T15:12:33.457801+00:00,PERDANT,-2.00
12082026_1_7,v1.10,LORD MIL,16.0,,0.31810095902982694,2.66,2026-08-12T15:12:33.457801+00:00,PERDANT,-2.66
12082026_1_7,v1.10,LOTUS MADRIK,6.8,,0.152232121611926,3.29,2026-08-12T15:12:33.457801+00:00,GAGNANT,19.08
12082026_1_7,v1.10,L'AMOUR,2.2,,0.17526398979375912,18.31,2026-08-12T15:12:33.457801+00:00,PERDANT,-18.31
12082026_1_7,v110favori,L'AMOUR,2.2,,0.17526398979375912,17.26,2026-08-12T15:12:33.457801+00:00,PERDANT,-17.26
12082026_1_7,place,L'AMOUR,,,,10,2026-08-12T15:12:33.457801+00:00,NON_PLACE,-10.00
12082026_1_7,2sur4,L'AMOUR|LARGO DU PONT,,,,10,2026-08-12T15:12:33.457801+00:00,PERDANT,-10.00
12082026_1_7,trio,L'AMOUR|LARGO DU PONT|LOTUS MADRIK,,,,10,2026-08-12T15:12:33.457801+00:00,PERDANT,-10.00
12082026_1_7,multi,L'AMOUR|LARGO DU PONT|LOTUS MADRIK|LORD MIL,,,,10,2026-08-12T15:12:33.457801+00:00,PERDANT,-10.00
12082026_4_6,v1.4,LE LAUREAT DU PARC,2.7,,0.15076557210294617,13.37,2026-08-12T15:31:39.562471+00:00,GAGNANT,22.73
12082026_4_6,v1.4,JACK FLAC,4.3,,0.19489491261769465,8.91,2026-08-12T15:31:39.562471+00:00,PERDANT,-8.91
12082026_4_6,v1.4,JASON FAC,11.0,,0.14788255254645244,2.23,2026-08-12T15:31:39.562471+00:00,PERDANT,-2.23
12082026_4_6,v14sire,LE LAUREAT DU PARC,2.7,,0.2638275201601634,17.56,2026-08-12T15:31:39.562471+00:00,GAGNANT,29.85
12082026_4_6,v14sire,JACK FLAC,4.3,,0.12586518702520744,4.32,2026-08-12T15:31:39.562471+00:00,PERDANT,-4.32
12082026_4_6,v1.5,LE LAUREAT DU PARC,2.7,,0.1951769469989506,11.91,2026-08-12T15:31:39.562471+00:00,GAGNANT,20.25
12082026_4_6,v1.5,JACK FLAC,4.3,,0.2440285492810661,7.67,2026-08-12T15:31:39.562471+00:00,PERDANT,-7.67
12082026_4_6,v1.5,JASON FAC,11.0,,0.2093362992779717,2.17,2026-08-12T15:31:39.562471+00:00,PERDANT,-2.17
12082026_4_6,v1.5,LOGAN JIEL,5.8,,0.13085308128835726,2.83,2026-08-12T15:31:39.562471+00:00,PERDANT,-2.83
12082026_4_6,v1.5,JUDOPOCK,7.7,,0.12326532233753085,1.91,2026-08-12T15:31:39.562471+00:00,PERDANT,-1.91
12082026_4_6,v1.8,KURLING ATOUT,10.0,,0.2964266070243582,1.8,2026-08-12T15:31:39.562471+00:00,PERDANT,-1.80
12082026_4_6,v1.8,LE LAUREAT DU PARC,2.7,,0.31763934371116664,10.2,2026-08-12T15:31:39.562471+00:00,GAGNANT,17.34
12082026_4_6,v1.8,JACK FLAC,4.3,,0.3285745221599736,10.87,2026-08-12T15:31:39.562471+00:00,PERDANT,-10.87
12082026_4_6,v1.8,JASON FAC,11.0,,0.438752495578159,2.39,2026-08-12T15:31:39.562471+00:00,PERDANT,-2.39
12082026_4_6,v1.8,LOGAN JIEL,5.8,,0.2997345445749886,3.41,2026-08-12T15:31:39.562471+00:00,PERDANT,-3.41
12082026_4_6,v1.8,JAGUAR DU BOCAGE,10.0,,0.27212866147136094,1.65,2026-08-12T15:31:39.562471+00:00,PERDANT,-1.65
12082026_4_6,v1.8,JUDOPOCK,7.7,,0.2327447058677532,3.79,2026-08-12T15:31:39.562471+00:00,PERDANT,-3.79
12082026_4_6,v1.10,KURLING ATOUT,10.0,,0.2916784676901638,2.0,2026-08-12T15:31:39.562471+00:00,PERDANT,-2.00
12082026_4_6,v1.10,LE LAUREAT DU PARC,2.7,,0.34490175631679176,12.53,2026-08-12T15:31:39.562471+00:00,GAGNANT,21.30
12082026_4_6,v1.10,JACK FLAC,4.3,,0.24960046236348687,9.34,2026-08-12T15:31:39.562471+00:00,PERDANT,-9.34
12082026_4_6,v1.10,JASON FAC,11.0,,0.4175484841259509,2.58,2026-08-12T15:31:39.562471+00:00,PERDANT,-2.58
12082026_4_6,v1.10,LOGAN JIEL,5.8,,0.32661311276702265,4.2,2026-08-12T15:31:39.562471+00:00,PERDANT,-4.20
12082026_4_6,v1.10,JAGUAR DU BOCAGE,10.0,,0.22496506053270093,1.54,2026-08-12T15:31:39.562471+00:00,PERDANT,-1.54
12082026_4_6,v1.10,JUDOPOCK,7.7,,0.14965960929428745,2.76,2026-08-12T15:31:39.562471+00:00,PERDANT,-2.76
12082026_4_6,v110favori,LE LAUREAT DU PARC,2.7,,0.34490175631679176,11.9,2026-08-12T15:31:39.562471+00:00,GAGNANT,20.23
12082026_4_6,place,LE LAUREAT DU PARC,1.50,,,10,2026-08-12T15:31:39.562471+00:00,PLACE,5.00
12082026_4_6,2sur4,LE LAUREAT DU PARC|JACK FLAC,,,,10,2026-08-12T15:31:39.562471+00:00,PERDANT,-10.00
12082026_4_6,trio,LE LAUREAT DU PARC|JACK FLAC|LOGAN JIEL,,,,10,2026-08-12T15:31:39.562471+00:00,,
12082026_1_8,v1.4,LEONARDO DU DERBY,8.5,,0.25795174897707485,5.12,2026-08-12T16:01:07.374001+00:00,PERDANT,-5.12
12082026_1_8,v1.4,LORIGRE,13.0,,0.166714982546728,2.07,2026-08-12T16:01:07.374001+00:00,PERDANT,-2.07
12082026_1_8,v1.4,LOVE YOU PHYT'S,2.8,,0.12107162327830179,10.0,2026-08-12T16:01:07.374001+00:00,GAGNANT,18.00
12082026_1_8,v1.5,L'AS DE SAINT JEAN,7.7,,0.22548068753012762,3.43,2026-08-12T16:01:07.374001+00:00,PERDANT,-3.43
12082026_1_8,v1.5,LEVEL ONE SYGA,17.0,,0.3155731576261789,2.01,2026-08-12T16:01:07.374001+00:00,PERDANT,-2.01
12082026_1_8,v1.5,LEONARDO DU DERBY,8.5,,0.47395264410220084,6.44,2026-08-12T16:01:07.374001+00:00,PERDANT,-6.44
12082026_1_8,v1.5,LUCIFER DU PONT,8.7,,0.1439794335681488,1.91,2026-08-12T16:01:07.374001+00:00,PERDANT,-1.91
12082026_1_8,v1.5,LOLLIPOP DU CEBE,21.0,,0.4531680084438823,2.31,2026-08-12T16:01:07.374001+00:00,PERDANT,-2.31
12082026_1_8,v1.5,LORIGRE,13.0,,0.3876194653528231,3.29,2026-08-12T16:01:07.374001+00:00,PERDANT,-3.29
12082026_1_8,v1.5,LUCKY MESLOIS,10.0,,0.2190586396698715,2.48,2026-08-12T16:01:07.374001+00:00,PERDANT,-2.48
12082026_1_8,v1.5,LOVE YOU PHYT'S,2.8,,0.24205961666771025,13.71,2026-08-12T16:01:07.374001+00:00,GAGNANT,24.68
12082026_1_8,v1.8,LEONARDO DU DERBY,8.5,,0.23950338624695378,3.44,2026-08-12T16:01:07.374001+00:00,PERDANT,-3.44
12082026_1_8,v1.8,LORIGRE,13.0,,0.4324786251251085,3.89,2026-08-12T16:01:07.374001+00:00,PERDANT,-3.89
12082026_1_8,v1.8,LOVE YOU PHYT'S,2.8,,0.14792548913283787,4.43,2026-08-12T16:01:07.374001+00:00,GAGNANT,7.97
12082026_1_8,v1.10,LEONARDO DU DERBY,8.5,,0.228924993207273,3.72,2026-08-12T16:01:07.374001+00:00,PERDANT,-3.72
12082026_1_8,v1.10,LORIGRE,13.0,,0.5139026961718374,5.21,2026-08-12T16:01:07.374001+00:00,PERDANT,-5.21
12082026_1_8,v1.10,LOVE YOU PHYT'S,2.8,,0.17314980318071616,5.86,2026-08-12T16:01:07.374001+00:00,GAGNANT,10.55
12082026_1_8,v110favori,LOVE YOU PHYT'S,2.8,,0.17314980318071616,5.64,2026-08-12T16:01:07.374001+00:00,GAGNANT,10.15
12082026_1_8,place,LOVE YOU PHYT'S,2.10,,,10,2026-08-12T16:01:07.374001+00:00,PLACE,11.00
12082026_1_8,2sur4,LOVE YOU PHYT'S|LEONARDO DU DERBY,,,,10,2026-08-12T16:01:07.374001+00:00,PERDANT,-10.00
12082026_1_8,trio,LOVE YOU PHYT'S|LEONARDO DU DERBY|L'AS DE SAINT JEAN,,,,10,2026-08-12T16:01:07.374001+00:00,,
12082026_1_8,multi,LOVE YOU PHYT'S|LEONARDO DU DERBY|L'AS DE SAINT JEAN|LUCKY MESLOIS,,,,10,2026-08-12T16:01:07.374001+00:00,PERDANT,-10.00
12082026_6_1,v1.4,NEIVA DU ROY,9.4,,0.13306896886326602,2.36,2026-08-12T16:01:07.374001+00:00,PERDANT,-2.36
12082026_6_1,v1.4,NETTOYEUSE,9.4,,0.1281187274415887,2.27,2026-08-12T16:01:07.374001+00:00,PERDANT,-2.27
12082026_6_1,v1.5,NOOPY MADRIK,3.4,,0.6196576229719928,20,2026-08-12T16:01:07.374001+00:00,PERDANT,-20.00
12082026_6_1,v1.5,NOMADE DU KAIROS,14.0,,0.4704603295289558,3.69,2026-08-12T16:01:07.374001+00:00,PERDANT,-3.69
12082026_6_1,v1.5,NEIVA DU ROY,9.4,,1.0619529175463258,12.89,2026-08-12T16:01:07.374001+00:00,PERDANT,-12.89
12082026_6_1,v1.5,NETTOYEUSE,9.4,,1.0555617164999562,12.81,2026-08-12T16:01:07.374001+00:00,PERDANT,-12.81
12082026_6_1,v1.8,NOOPY MADRIK,3.4,,0.47120241035814714,20,2026-08-12T16:01:07.374001+00:00,PERDANT,-20.00
12082026_6_1,v1.8,NEIVA DU ROY,9.4,,0.8625342850340927,11.08,2026-08-12T16:01:07.374001+00:00,PERDANT,-11.08
12082026_6_1,v1.8,NETTOYEUSE,9.4,,0.838155641305373,10.76,2026-08-12T16:01:07.374001+00:00,PERDANT,-10.76
12082026_6_1,v1.10,NOOPY MADRIK,3.4,,0.42297779063754426,20,2026-08-12T16:01:07.374001+00:00,PERDANT,-20.00
12082026_6_1,v1.10,NEIVA DU ROY,9.4,,0.7155099722573695,10.37,2026-08-12T16:01:07.374001+00:00,PERDANT,-10.37
12082026_6_1,v1.10,NETTOYEUSE,9.4,,0.702759753950984,10.18,2026-08-12T16:01:07.374001+00:00,PERDANT,-10.18
12082026_6_1,place,NICKEL DE VILLABON,,,,10,2026-08-12T16:01:07.374001+00:00,NON_PLACE,-10.00
12082026_6_1,2sur4,NICKEL DE VILLABON|NOOPY MADRIK,,,,10,2026-08-12T16:01:07.374001+00:00,PERDANT,-10.00
12082026_6_1,trio,NICKEL DE VILLABON|NOOPY MADRIK|NEIVA DU ROY,,,,10,2026-08-12T16:01:07.374001+00:00,PERDANT,-10.00
12082026_6_1,multi,NICKEL DE VILLABON|NOOPY MADRIK|NEIVA DU ROY|NETTOYEUSE,,,,10,2026-08-12T16:01:07.374001+00:00,PERDANT,-10.00
12082026_4_7,v1.4,JUPITER DELO,4.5,,0.2050567140102615,8.7,2026-08-12T16:12:33.894871+00:00,PERDANT,-8.70
12082026_4_7,v1.4,ITYA DE BOSSENS,6.6,,1.2730813081692478,20,2026-08-12T16:12:33.894871+00:00,PERDANT,-20.00
12082026_4_7,v1.4,IPSO SIMARDIERE,13.0,,0.17280883089032972,2.14,2026-08-12T16:12:33.894871+00:00,PERDANT,-2.14
12082026_4_7,v14sire,JUPITER DELO,4.5,,0.36368735133842534,11.74,2026-08-12T16:12:33.894871+00:00,PERDANT,-11.74
12082026_4_7,v14sire,ITYA DE BOSSENS,6.6,,1.2186890945089095,20,2026-08-12T16:12:33.894871+00:00,PERDANT,-20.00
12082026_4_7,v1.5,JUPITER DELO,4.5,,0.24578582998461895,7.13,2026-08-12T16:12:33.894871+00:00,PERDANT,-7.13
12082026_4_7,v1.5,ITYA DE BOSSENS,6.6,,1.5430209380983988,20,2026-08-12T16:12:33.894871+00:00,PERDANT,-20.00
12082026_4_7,v1.5,IPSO SIMARDIERE,13.0,,0.23232950739154168,1.97,2026-08-12T16:12:33.894871+00:00,PERDANT,-1.97
12082026_4_7,v1.8,ITYA DE BOSSENS,6.6,,0.9721961677984605,18.67,2026-08-12T16:12:33.894871+00:00,PERDANT,-18.67
12082026_4_7,v1.10,ITYA DE BOSSENS,6.6,,0.7709860501547439,16.66,2026-08-12T16:12:33.894871+00:00,PERDANT,-16.66
12082026_4_7,place,JUPITER DELO,1.90,,,10,2026-08-12T16:12:33.894871+00:00,PLACE,9.00
12082026_4_7,2sur4,JUPITER DELO|ITYA DE BOSSENS,2.40,,,10,2026-08-12T16:12:33.894871+00:00,GAGNANT,14.00
12082026_4_7,trio,JUPITER DELO|ITYA DE BOSSENS|JOKERO BELLO,15.30,,,10,2026-08-12T16:12:33.894871+00:00,GAGNANT,143.00
12082026_4_7,multi,JUPITER DELO|ITYA DE BOSSENS|JOKERO BELLO|JEEN LOVER,,,,10,2026-08-12T16:12:33.894871+00:00,PERDANT,-10.00
12082026_4_8,v1.4,JUSSIE,5.0,,0.1032199234860216,3.86,2026-08-12T16:36:23.522795+00:00,GAGNANT,15.44
12082026_4_8,v1.4,KILLER MELOC,3.4,,0.12860116707960678,8.02,2026-08-12T16:36:23.522795+00:00,PERDANT,-8.02
